"16875520","16876287","TH","Thailand","Mukdahan","Mukdahan","16.545310","104.723510","49160","+07:00"
"16876288","16876543","TH","Thailand","Mukdahan","Khamcha-i","16.577640","104.419560","49110","+07:00"
"16876544","16877055","TH","Thailand","Mukdahan","Mukdahan","16.545310","104.723510","49160","+07:00"
"16877056","16877311","TH","Thailand","Mukdahan","Khamcha-i","16.577640","104.419560","49110","+07:00"
"16877312","16877567","TH","Thailand","Mukdahan","Don Tan","16.316970","104.920000","49120","+07:00"
"16877568","16877823","TH","Thailand","Nakhon Phanom","Ban Phaeng","17.965070","104.215340","48140","+07:00"
"16877824","16878079","TH","Thailand","Nakhon Phanom","Nakhon Phanom","17.410810","104.778560","48000","+07:00"
"16878080","16878335","TH","Thailand","Nakhon Phanom","Ban Phaeng","17.965070","104.215340","48140","+07:00"
"16878336","16878591","TH","Thailand","Nakhon Phanom","Nakhon Phanom","17.410810","104.778560","48000","+07:00"
"16878592","16878847","TH","Thailand","Krung Thep Maha Nakhon","Don Mueang","13.913920","100.589940","10220","+07:00"
"16878848","16879103","TH","Thailand","Yasothon","Yasothon","15.794080","104.145100","35000","+07:00"
"16879104","16879359","TH","Thailand","Maha Sarakham","Maha Sarakham","16.184830","103.300670","44150","+07:00"
"16879360","16879615","TH","Thailand","Sukhothai","Sukhothai","17.007780","99.823000","64140","+07:00"
"16879616","16879871","TH","Thailand","Sakon Nakhon","Warichaphum","17.294090","103.638160","47150","+07:00"
"16879872","16880127","TH","Thailand","Sakon Nakhon","Phanna Nikhom","17.352450","103.850320","47130","+07:00"
"16880128","16880383","TH","Thailand","Sakon Nakhon","Sakon Nakhon","17.161160","104.147250","47260","+07:00"
"16880384","16880639","TH","Thailand","Khon Kaen","Khon Kaen","16.446710","102.833000","40270","+07:00"
"16880640","16881151","TH","Thailand","Sakon Nakhon","Sakon Nakhon","17.161160","104.147250","47260","+07:00"
"16881152","16881407","TH","Thailand","Sakon Nakhon","Tao Ngoi","16.996890","104.166720","47260","+07:00"
"16881408","16881663","TH","Thailand","Sakon Nakhon","Phang Khon","17.390500","103.716920","47160","+07:00"
"16881664","16881919","TH","Thailand","Sakon Nakhon","Phanna Nikhom","17.352450","103.850320","47130","+07:00"
"16881920","16882175","TH","Thailand","Sakon Nakhon","Warichaphum","17.294090","103.638160","47150","+07:00"
"16882176","16882431","TH","Thailand","Sakon Nakhon","Phu Phan","16.998910","103.973470","47260","+07:00"
"16882432","16882687","TH","Thailand","Sakon Nakhon","Warichaphum","17.294090","103.638160","47150","+07:00"
"16882688","16882943","TH","Thailand","Sakon Nakhon","Khok Si Suphan","17.043580","104.273110","47260","+07:00"
"16882944","16883199","TH","Thailand","Sakon Nakhon","Sakon Nakhon","17.161160","104.147250","47260","+07:00"
"16883200","16883455","TH","Thailand","Sakon Nakhon","Sawang Daen Din","17.475310","103.457530","47110","+07:00"
"16883456","16883711","TH","Thailand","Sakon Nakhon","Sakon Nakhon","17.161160","104.147250","47260","+07:00"
"16883712","16884223","TH","Thailand","Chiang Mai","Chiang Mai","18.790380","98.984680","50000","+07:00"
"16884224","16884479","TH","Thailand","Chiang Mai","Hang Dong","18.687030","98.919390","50230","+07:00"
"16884480","16885247","TH","Thailand","Chiang Mai","Chiang Mai","18.790380","98.984680","50000","+07:00"
"16885248","16885503","TH","Thailand","Chiang Mai","Doi Lo","18.460980","98.777670","50280","+07:00"
"16885504","16885759","TH","Thailand","Chiang Mai","Chiang Mai","18.790380","98.984680","50000","+07:00"
"16885760","16886015","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.750000","100.516670","10200","+07:00"
"16886016","16886527","TH","Thailand","Chiang Mai","Chiang Mai","18.790380","98.984680","50000","+07:00"
"16886528","16886783","TH","Thailand","Chiang Mai","Hang Dong","18.687030","98.919390","50230","+07:00"
"16886784","16887295","TH","Thailand","Chiang Mai","Chiang Mai","18.790380","98.984680","50000","+07:00"
"16887296","16887551","TH","Thailand","Mae Hong Son","Mae Hong Son","19.300290","97.968520","58130","+07:00"
"16887552","16887807","TH","Thailand","Chiang Mai","Hot","18.193170","98.610390","50240","+07:00"
"16887808","16888063","TH","Thailand","Pathum Thani","Khlong Luang","14.064670","100.645780","12120","+07:00"
"16888064","16888319","TH","Thailand","Nonthaburi","Mueang Nonthaburi","13.860750","100.514770","10290","+07:00"
"16888320","16888831","TH","Thailand","Pathum Thani","Thanyaburi","14.021140","100.734330","12150","+07:00"
"16888832","16889087","TH","Thailand","Rayong","Rayong","12.680950","101.257980","21000","+07:00"
"16889088","16889343","TH","Thailand","Si Sa Ket","Phu Sing","14.547440","104.131670","33150","+07:00"
"16889344","16889599","TH","Thailand","Songkhla","Hat Yai","7.008360","100.476680","90110","+07:00"
"16889600","16889855","TH","Thailand","Krung Thep Maha Nakhon","Bang Khen","13.877410","100.625500","10220","+07:00"
"16889856","16890111","TH","Thailand","Kalasin","Kalasin","16.432810","103.506580","46000","+07:00"
"16890112","16890367","TH","Thailand","Kalasin","Na Khu","16.763840","104.026260","46160","+07:00"
"16890368","16890623","TH","Thailand","Kalasin","Yang Talat","16.399820","103.367850","46120","+07:00"
"16890624","16890879","TH","Thailand","Kalasin","Kalasin","16.432810","103.506580","46000","+07:00"
"16890880","16891135","TH","Thailand","Krung Thep Maha Nakhon","Chatuchak","13.828930","100.559850","10800","+07:00"
"16891136","16891391","TH","Thailand","Chon Buri","Chon Buri","13.362200","100.983450","20160","+07:00"
"16891392","16891647","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.750000","100.516670","10200","+07:00"
"16891648","16891903","TH","Thailand","Krung Thep Maha Nakhon","Bang Rak","13.730580","100.523880","10500","+07:00"
"16891904","16892159","TH","Thailand","Kalasin","Kalasin","16.432810","103.506580","46000","+07:00"
"16892160","16892415","TH","Thailand","Kalasin","Khong Chai","16.260250","103.458280","46130","+07:00"
"16892416","16892671","TH","Thailand","Kalasin","Kalasin","16.432810","103.506580","46000","+07:00"
"16892672","16892927","TH","Thailand","Kalasin","Nong Kung Si","16.650000","103.300000","46220","+07:00"
"16892928","16893183","TH","Thailand","Kalasin","Kalasin","16.432810","103.506580","46000","+07:00"
"16893184","16893439","TH","Thailand","Kalasin","Don Chan","16.457110","103.695580","46230","+07:00"
"16893440","16893695","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.750000","100.516670","10200","+07:00"
"16893696","16893951","TH","Thailand","Kalasin","Somdet","16.704620","103.749340","46150","+07:00"
"16893952","16894207","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","13.750000","100.516670","10200","+07:00"
"16894208","16894463","TH","Thailand","Kalasin","Kalasin","16.432810","103.506580","46000","+07:00"
"16894464","16894719","TH","Thailand","Kalasin","Nong Kung Si","16.650000","103.300000","46220","+07:00"
"16894720","16894975","TH","Thailand","Kalasin","Yang Talat","16.399820","103.367850","46120","+07:00"
"16894976","16895231","TH","Thailand","Kalasin","Huai Phueng","16.646330","103.908560","46240","+07:00"
"16895232","16895743","TH","Thailand","Kalasin","Kalasin","16.432810","103.506580","46000","+07:00"
"16895744","16895999","TH","Thailand","Kalasin","Khong Chai","16.260250","103.458280","46130","+07:00"
"16896000","16897279","TH","Thailand","Nakhon Phanom","Renu Nakhon","17.051570","104.677090","48170","+07:00"
"16897280","16897535","TH","Thailand","Maha Sarakham","Maha Sarakham","16.184830","103.300670","44150","+07:00"
"16897536","16897791","TH","Thailand","Nakhon Phanom","Si Songkhram","17.627450","104.250700","48150","+07:00"
"16897792","16898047","TH","Thailand","Maha Sarakham","Maha Sarakham","16.184830","103.300670","44150","+07:00"
"16898048","16898303","TH","Thailand","Chaiyaphum","Phu Khiao","16.376500","102.128530","36110","+07:00"
"16898304","16898559","TH","Thailand","Chaiyaphum","Nong Bua Rawe","15.749390","101.759920","36250","+07:00"
"16898560","16898815","TH","Thailand","Chaiyaphum","Sap Yai","15.637390","101.616710","36160","+07:00"
"16898816","16899071","TH","Thailand","Chaiyaphum","Nong Bua Rawe","15.749390","101.759920","36250","+07:00"
"16899072","16899327","TH","Thailand","Si Sa Ket","Kantharalak","14.640560","104.649920","33110","+07:00"
"16899328","16899583","TH","Thailand","Pattani","Mayo","6.718640","101.409830","94000","+07:00"
"16899584","16899839","TH","Thailand","Songkhla","Hat Yai","7.008360","100.476680","90110","+07:00"
"16899840","16900095","TH","Thailand","Samut Prakan","Ban Bang Bo","13.583330","100.816670","10560","+07:00"
"16900096","16900351","TH","Thailand","Surin","Bua Chet","14.528140","103.945670","34000","+07:00"
"16900352","16900607","TH","Thailand","Surin","Phanom Dong Rak","14.445750","103.305080","31140","+07:00"
"16900608","16901119","TH","Thailand","Surin","Si Khoraphum","14.944180","103.797040","34000","+07:00"
"16901120","16901631","TH","Thailand","Nakhon Phanom","Renu Nakhon","17.051570","104.677090","48170","+07:00"
"16901632","16901887","TH","Thailand","Nakhon Phanom","Ban Phaeng","17.965070","104.215340","48140","+07:00"
"16901888","16902143","TH","Thailand","Surin","Bua Chet","14.528140","103.945670","34000","+07:00"
"16902144","16902399","TH","Thailand","Loei","Nong Hin","17.123560","101.857890","42230","+07:00"
"16902400","16902655","TH","Thailand","Loei","Phu Kradueng","16.884250","101.884670","42180","+07:00"
"16902656","16902911","TH","Thailand","Loei","Wang Saphung","17.300970","101.768500","42130","+07:00"
"16902912","16903167","TH","Thailand","Loei","Loei","17.490520","101.727490","42000","+07:00"
"16903168","16903423","TH","Thailand","Loei","Nong Hin","17.123560","101.857890","42230","+07:00"
"16903424","16903679","TH","Thailand","Loei","Erawan","17.301810","101.953820","42240","+07:00"
"16903680","16903935","TH","Thailand","Loei","Wang Saphung","17.300970","101.768500","42130","+07:00"
"16903936","16904191","TH","Thailand","Loei","Chiang Khan","17.893820","101.659970","42110","+07:00"
"16904192","16904447","TH","Thailand","Loei","Na Haeo","17.485360","101.068080","42170","+07:00"
"16904448","16904703","TH","Thailand","Loei","Erawan","17.301810","101.953820","42240","+07:00"
"16904704","16905215","TH","Thailand","Loei","Na Haeo","17.485360","101.068080","42170","+07:00"
"16905216","16905471","TH","Thailand","Loei","Dan Sai","17.280110","101.146860","42120","+07:00"
"16905472","16906239","TH","Thailand","Loei","Loei","17.490520","101.727490","42000","+07:00"
"16906240","16906495","TH","Thailand","Trat","Ko Chang Tai","12.001710","102.372670","23120","+07:00"
"16906496","16906751","TH","Thailand","Uthai Thani","Uthai Thani","15.379390","100.024500","61000","+07:00"
"16906752","16907007","TH","Thailand","Songkhla","Hat Yai","7.008360","100.476680","90110","+07:00"
"16907008","16907263","TH","Thailand","Chon Buri","Ban Bueng","13.311000","101.112140","20000","+07:00"
"16907264","16907519","TH","Thailand","Yala","Yala","6.539950","101.281280","95000","+07:00"
"16907520","16907775","TH","Thailand","Phra Nakhon Si Ayutthaya","Phachi","14.449140","100.728330","13140","+07:00"
"16907776","16908031","TH","Thailand","Udon Thani","Ban Phue","17.687420","102.472560","43110","+07:00"
"16908032","16908287","TH","Thailand","Udon Thani","Udon Thani","17.415670","102.785890","41380","+07:00"
"16908288","16908799","CN","China","Fujian","Fuzhou","26.061390","119.306110","350004","+08:00"
"16908800","16909055","CN","China","Beijing","Beijing","39.907500","116.397230","100006","+08:00"
"16909056","16909311","AU","Australia","Queensland","Brisbane","-27.467940","153.028090","4000","+10:00"
"16909312","16909567","CN","China","Beijing","Beijing","39.907500","116.397230","100006","+08:00"
"16909568","16910335","CN","China","Fujian","Fuzhou","26.061390","119.306110","350004","+08:00"
"16910336","16910591","CN","China","Beijing","Beijing","39.907500","116.397230","100006","+08:00"
"16910592","16941055","CN","China","Guangdong","Guangzhou","23.116670","113.250000","510140","+08:00"
"16941056","16941311","TH","Thailand","Khon Kaen","Nam Phong","16.702280","102.855700","40140","+07:00"
"16941312","16941823","TH","Thailand","Khon Kaen","Khon Kaen","16.446710","102.833000","40270","+07:00"
"16941824","16942335","TH","Thailand","Khon Kaen","Chum Phae","16.544300","102.099240","40130","+07:00"
"16942336","16942591","TH","Thailand","Khon Kaen","Si Chomphu","16.798780","102.184660","40220","+07:00"
"16942592","16943103","TH","Thailand","Khon Kaen","Chum Phae","16.544300","102.099240","40130","+07:00"
"16943104","16943359","TH","Thailand","Khon Kaen","Nong Ruea","16.493330","102.433390","40210","+07:00"
"16943360","16943615","TH","Thailand","Khon Kaen","Ban Fang","16.453310","102.638920","40270","+07:00"
"16943616","16943871","TH","Thailand","Khon Kaen","Khok Pho Chai","16.083750","102.399000","36150","+07:00"
"16943872","16944127","TH","Thailand","Khon Kaen","Phu Wiang","16.652590","102.375550","40150","+07:00"
